session,a_mean,a_std,b_mean,b_std
2688,177.77781677246094,39.235774993896484,150.48117065429688,42.62172317504883
2671,133.82485961914062,34.11315155029297,234.5087127685547,75.92066955566406
2666,130.26177978515625,60.55573272705078,225.56259155273438,57.92216110229492
2659,175.1492156982422,40.473899841308594,124.40963745117188,45.36205291748047
2636,108.00529479980469,30.594711303710938,208.00718688964844,54.20232391357422
2613,103.79574584960938,44.569759368896484,127.91812133789062,27.457637786865234
2699,162.03611755371094,37.47663116455078,106.03203582763672,65.29052734375
2686,140.2197265625,40.56692123413086,133.4794464111328,33.680755615234375
2673,128.690185546875,22.42535972595215,212.46600341796875,53.69981384277344
2618,203.8861083984375,43.417137145996094,122.59165954589844,55.6512336730957
2635,202.50962829589844,39.2755012512207,126.64104461669922,25.169336318969727
2656,135.2354278564453,44.830570220947266,218.0470733642578,55.031009674072266
2651,128.3153076171875,23.62624740600586,151.4413604736328,50.589080810546875
2681,113.97704315185547,78.00605773925781,112.52896881103516,41.42091751098633
2643,149.9681854248047,34.480621337890625,126.44963073730469,48.59162139892578
2687,126.32585144042969,73.39177703857422,202.04571533203125,58.60807418823242
2670,179.2755126953125,38.17547607421875,208.1235809326172,56.19071578979492
2625,127.34667205810547,28.985977172851562,112.58507537841797,53.272010803222656
2629,178.1423797607422,38.960975646972656,121.30265045166016,40.155941009521484
2664,128.86830139160156,46.55514144897461,178.2415008544922,93.17147064208984
2697,130.79498291015625,36.487918853759766,205.07611083984375,50.96085739135742
2612,110.51081848144531,43.39115905761719,128.22840881347656,53.60846710205078
2624,192.17398071289062,44.14985275268555,180.1171417236328,51.328304290771484
2626,106.1980972290039,65.88936614990234,112.89002227783203,32.48635482788086
2682,244.80201721191406,48.96870422363281,225.44078063964844,65.27215576171875
2605,121.94676971435547,33.878440856933594,116.44513702392578,51.20751190185547
2696,187.3901824951172,37.44049072265625,109.7534408569336,70.25469970703125
2637,165.2716064453125,58.921478271484375,186.1265869140625,45.270816802978516
2600,120.31867218017578,46.39676284790039,108.84392547607422,37.37986373901367
4687,99.70582580566406,27.136348724365234,134.8917694091797,74.97747039794922
4693,98.476806640625,83.81133270263672,168.92117309570312,42.82381820678711
4680,169.79367065429688,38.29743576049805,131.5758819580078,33.6891975402832
4669,183.5520782470703,42.87018585205078,99.4361343383789,59.31884765625
4674,258.76458740234375,66.1497802734375,200.4226531982422,40.853309631347656
4606,190.50839233398438,44.3780403137207,95.57942199707031,31.160903930664062
4641,151.60072326660156,111.40909576416016,107.40424346923828,42.76853561401367
4664,168.83250427246094,45.29976272583008,122.67926025390625,72.39161682128906
4696,169.1941680908203,32.37214660644531,120.05809020996094,35.80374526977539
4624,148.86155700683594,58.93217086791992,105.85555267333984,37.01741027832031
4650,232.29275512695312,64.99972534179688,166.18795776367188,33.01039505004883
4667,113.966552734375,102.4703598022461,185.94696044921875,30.740325927734375
4638,187.6868438720703,48.83251953125,120.0807113647461,41.7707633972168
4661,235.12535095214844,57.76192092895508,128.81761169433594,40.64030838012695
4684,114.22740936279297,112.47227478027344,130.70108032226562,29.664241790771484
4616,164.6564178466797,42.85713195800781,113.58454895019531,28.98054313659668
4637,230.15599060058594,63.21343994140625,194.2064971923828,63.161109924316406
4640,140.1468048095703,54.75933074951172,92.1763687133789,82.74019622802734
4612,228.43421936035156,60.36964416503906,130.4080047607422,96.00919342041016
4629,164.32662963867188,35.04383850097656,118.45321655273438,38.127296447753906
4695,214.55364990234375,52.35087585449219,118.57451629638672,39.03825759887695
4607,95.680908203125,87.08839416503906,178.8017578125,29.241071701049805
4185,204.03164672851562,57.021629333496094,206.56065368652344,59.566349029541016
4144,117.42436218261719,82.61051940917969,129.3477783203125,36.821044921875
4188,105.5467300415039,51.820735931396484,120.02965545654297,37.49518585205078
4112,159.95741271972656,40.17218017578125,151.4254913330078,49.57753372192383
4100,116.4392318725586,32.81732177734375,141.8483428955078,56.992820739746094
4132,170.30487060546875,52.44617462158203,115.01312255859375,70.6705093383789
4119,114.59928131103516,36.73693084716797,116.65044403076172,40.0135612487793
4135,205.9600372314453,46.85865783691406,147.96360778808594,94.92930603027344
4128,212.27536010742188,32.26605224609375,148.39340209960938,141.80747985839844
4136,131.93185424804688,40.316558837890625,105.55342864990234,27.747623443603516
4145,186.3280792236328,37.39413070678711,114.02629852294922,28.025184631347656
4173,118.59712219238281,37.11552810668945,188.32452392578125,42.10688781738281
4143,217.07920837402344,38.076629638671875,105.6945571899414,18.4205379486084
4140,111.5740737915039,49.32878875732422,134.59228515625,51.570186614990234
4107,117.58364868164062,58.65581512451172,119.3052749633789,32.54649353027344
4178,195.48272705078125,51.84663009643555,125.74771881103516,43.817481994628906
4161,118.46697235107422,80.7098159790039,107.27671813964844,108.11700439453125
4176,146.60336303710938,68.607666015625,133.3054656982422,45.93130111694336
4164,129.06137084960938,73.2032241821289,106.11112213134766,92.3004379272461
4169,172.0696258544922,45.0355339050293,108.96220397949219,36.36863327026367
4125,187.61680603027344,50.39129638671875,144.85101318359375,62.0672607421875
4115,126.58760833740234,76.03765869140625,174.64407348632812,37.21476364135742
4197,98.81623840332031,39.35081100463867,141.78529357910156,71.43333435058594
4162,207.92852783203125,34.903778076171875,158.36183166503906,40.750797271728516
4160,116.91697692871094,49.83121109008789,111.34878540039062,58.83406448364258
4198,117.01457214355469,46.443695068359375,119.23267364501953,44.332759857177734
4182,135.05836486816406,37.09638214111328,140.02410888671875,52.5460205078125
4170,115.52755737304688,27.423686981201172,188.69586181640625,49.93804931640625
4187,104.77408599853516,29.48850440979004,125.79139709472656,46.04059982299805
4190,115.24925231933594,38.245155334472656,213.8802947998047,41.52574920654297
4163,111.39435577392578,41.86673355102539,215.53135681152344,29.30527114868164
4121,133.8921661376953,42.0150260925293,158.3380889892578,33.07294845581055
4191,124.64790344238281,58.504268646240234,102.57337951660156,52.239933013916016
4156,143.74728393554688,39.46979522705078,195.52833557128906,41.00442123413086
4183,214.25062561035156,40.996036529541016,115.25057220458984,47.47751998901367
4134,108.74666595458984,25.677722930908203,115.39813232421875,114.7208251953125
4116,97.58935546875,67.76485443115234,115.80908203125,32.81467056274414
4118,137.3576202392578,61.9254264831543,120.26789093017578,50.24485778808594
4172,152.85243225097656,31.460582733154297,169.04815673828125,38.57913589477539
4142,161.9861602783203,48.51890182495117,113.91039276123047,74.50308227539062
4180,147.2630615234375,50.1977653503418,110.98921966552734,51.979698181152344
4192,243.7054443359375,42.05352020263672,130.09063720703125,72.74536895751953
4146,202.9218292236328,55.449039459228516,111.80345153808594,43.9111442565918
4124,119.18656921386719,76.43072509765625,108.41834259033203,33.347171783447266
4189,123.91687774658203,34.0939826965332,108.36565399169922,31.898956298828125
4122,149.75515747070312,50.37749099731445,226.91485595703125,36.61030578613281
4139,138.09555053710938,52.39405059814453,125.66492462158203,34.66768264770508
4196,120.31122589111328,115.70231628417969,121.91815185546875,37.53327560424805
4106,139.21388244628906,86.90667724609375,105.69156646728516,18.107458114624023
4199,109.00115966796875,25.963245391845703,126.47866821289062,36.44068145751953
4117,109.21671295166016,47.27664566040039,96.95018768310547,41.70827865600586
4120,142.7822265625,87.1105728149414,112.7897720336914,35.639015197753906
4195,157.5162353515625,33.329830169677734,224.94642639160156,48.158050537109375
4110,176.65594482421875,48.638450622558594,105.16304779052734,61.03489303588867
4105,105.90274047851562,37.47690200805664,100.26087951660156,26.44171714782715
4126,196.30909729003906,35.93971633911133,119.68820190429688,25.552074432373047
4141,143.7297821044922,50.1081657409668,115.21377563476562,34.814327239990234
4194,106.17639923095703,32.80843734741211,108.336669921875,34.37831115722656
4131,114.74968719482422,23.948423385620117,97.53508758544922,29.860916137695312
4111,117.43122863769531,24.152074813842773,120.14459228515625,23.528339385986328
4193,180.33253479003906,40.60420227050781,129.70687866210938,63.15559387207031
4186,127.09275817871094,36.48271179199219,101.67875671386719,44.12495803833008
3043,220.9479522705078,49.34785461425781,205.00357055664062,48.22368621826172
3037,152.4515838623047,35.696006774902344,108.3269271850586,68.2407455444336
3010,208.87054443359375,50.99150085449219,214.32586669921875,60.10588073730469
3022,215.2332763671875,58.67612075805664,228.7322235107422,47.26728057861328
3005,128.83963012695312,19.252717971801758,134.71388244628906,27.29047203063965
3053,142.27960205078125,45.590118408203125,213.05902099609375,51.12345886230469
3079,131.59698486328125,36.02859115600586,213.7210235595703,37.34761047363281
3058,140.62271118164062,32.856815338134766,143.55331420898438,43.25859451293945
3066,209.39503479003906,50.623504638671875,207.71395874023438,39.94110107421875
3044,130.45962524414062,28.68764305114746,145.4365692138672,24.887893676757812
3098,173.03697204589844,42.754249572753906,222.22894287109375,62.440914154052734
3008,131.28802490234375,95.89740753173828,202.49630737304688,42.3325080871582
3026,206.66668701171875,59.30278396606445,174.6610870361328,49.68378829956055
3024,214.55699157714844,47.264835357666016,127.59774017333984,31.853214263916016
3031,236.91810607910156,65.21114349365234,212.9740447998047,54.97991943359375
3017,205.59634399414062,54.04920196533203,194.5898895263672,53.83112335205078
3032,131.9769744873047,20.673473358154297,106.75154876708984,49.34733963012695
3078,208.20346069335938,47.25748825073242,203.9438018798828,53.49322509765625
3084,152.47483825683594,52.15864562988281,158.8098602294922,49.654239654541016
3027,107.8301010131836,33.781883239746094,96.47418975830078,57.236602783203125
3094,115.64653778076172,31.16948890686035,136.53585815429688,36.879783630371094
3091,174.07260131835938,44.551544189453125,150.00013732910156,112.1112060546875
3006,96.7859878540039,46.32600402832031,174.9466552734375,51.77592468261719
3060,206.79052734375,54.78725051879883,237.1768798828125,48.669803619384766
3048,102.62984466552734,30.513687133789062,154.72964477539062,21.826929092407227
3033,202.48187255859375,65.17350006103516,168.70587158203125,40.79065704345703
3089,201.4951934814453,51.56782150268555,188.67153930664062,51.958526611328125
4034,137.5574951171875,49.509395599365234,99.28130340576172,93.85486602783203
4052,140.961669921875,55.24051284790039,124.81600952148438,47.13584899902344
4046,139.44857788085938,49.20589828491211,126.80256652832031,27.794343948364258
4017,135.1436309814453,45.1956787109375,159.36119079589844,33.219329833984375
4094,115.468994140625,62.08070755004883,217.8184814453125,42.72721481323242
4005,209.3657989501953,43.65422821044922,184.4325714111328,42.46809768676758
4043,214.31507873535156,51.06498336791992,147.50955200195312,34.916744232177734
4042,109.05770874023438,39.653236389160156,193.9520721435547,44.905548095703125
4014,136.91757202148438,59.31121063232422,220.1489715576172,64.6641845703125
4012,216.9026641845703,55.86555099487305,164.71075439453125,55.75487518310547
4057,120.15094757080078,34.830772399902344,111.4598388671875,35.82726287841797
4016,232.10458374023438,72.10652160644531,206.85211181640625,49.161991119384766
4000,192.639892578125,36.37019348144531,129.3511962890625,34.403411865234375
4075,192.32196044921875,57.054473876953125,164.28211975097656,52.98868942260742
4021,101.1497573852539,22.89251708984375,96.87830352783203,23.84832763671875
4098,122.81645202636719,54.29452133178711,127.7309341430664,58.502197265625
4003,230.1790008544922,58.28350067138672,194.91114807128906,51.69207000732422
4093,135.90476989746094,55.43382263183594,139.86273193359375,39.91335678100586
4010,185.7332305908203,47.25319290161133,130.41555786132812,33.85341262817383
4041,184.3510284423828,41.797706604003906,184.83572387695312,40.245506286621094
4029,180.81661987304688,41.444671630859375,180.9701690673828,61.62784194946289
4083,126.51090240478516,46.67551803588867,167.14768981933594,51.14454650878906
4066,190.1200714111328,49.996238708496094,114.57823181152344,29.025100708007812
4086,139.67218017578125,24.140230178833008,205.7482452392578,68.38237762451172
4025,174.57762145996094,32.66604995727539,199.71737670898438,40.499000549316406
4045,111.83578491210938,36.7789421081543,125.91069793701172,51.06805419921875
4006,166.9542694091797,52.519004821777344,138.0904541015625,57.51523971557617
4058,124.27603912353516,75.72064208984375,147.2482452392578,54.7313232421875
4020,165.53207397460938,48.90807342529297,160.37515258789062,50.57878875732422
4009,217.41525268554688,46.09355926513672,112.69525909423828,68.80146789550781
4047,100.66400909423828,90.35090637207031,116.80870819091797,19.859176635742188
4076,142.70213317871094,57.81555938720703,132.67266845703125,79.86260986328125
4091,141.06607055664062,41.89643096923828,165.52391052246094,45.95027160644531
4007,192.93417358398438,40.78055191040039,218.63592529296875,56.07146072387695
4067,124.48219299316406,53.3988037109375,99.38555145263672,92.61869812011719
4097,212.18759155273438,46.766151428222656,208.87158203125,52.76058578491211
4088,98.4224624633789,85.34396362304688,111.41533660888672,59.438961029052734
4054,113.8262939453125,31.7362117767334,207.46371459960938,61.98019790649414
4089,123.16498565673828,43.2733039855957,114.45835876464844,99.45723724365234
4065,212.56155395507812,47.959938049316406,120.53196716308594,58.13810729980469
4095,207.57513427734375,56.39725112915039,189.1149139404297,47.71766662597656
4085,186.9697723388672,47.78617477416992,139.0655975341797,87.42134094238281
4001,225.35202026367188,55.71730041503906,148.15037536621094,44.45271682739258
4073,120.42460632324219,20.035633087158203,191.29910278320312,59.83034896850586
4081,112.36729431152344,43.64561080932617,109.29169464111328,41.02490997314453
4035,123.67106628417969,49.211788177490234,159.51971435546875,38.9301643371582
4069,220.33181762695312,61.2704963684082,229.9685516357422,47.59894943237305
4044,106.67478942871094,24.57857322692871,113.74078369140625,115.31110382080078
4068,143.02938842773438,37.775115966796875,196.88685607910156,42.596641540527344
4031,171.08026123046875,46.6569709777832,121.60443115234375,69.94100952148438
4070,138.8443145751953,55.56734848022461,117.84984588623047,31.357532501220703
4084,168.0293731689453,50.24146270751953,130.88624572753906,90.91585540771484
4030,222.18963623046875,57.444889068603516,141.01368713378906,35.87849807739258
4024,220.11627197265625,66.81794738769531,228.33486938476562,51.157142639160156
4059,121.86001586914062,23.018468856811523,113.33797454833984,54.484596252441406
4018,175.66636657714844,37.659366607666016,118.62116241455078,56.5521240234375
4053,187.77638244628906,47.9741096496582,108.63392639160156,110.82456970214844
4062,132.05169677734375,74.94451904296875,193.29551696777344,45.207942962646484
4063,113.77262115478516,22.23525619506836,200.06597900390625,41.06821823120117
4087,197.32769775390625,40.80029296875,237.90696716308594,51.304832458496094
4015,207.9375457763672,59.34918212890625,239.1724395751953,43.451847076416016
4011,95.64395141601562,40.999332427978516,179.72047424316406,39.662479400634766
4027,103.17279815673828,26.910531997680664,120.73393249511719,55.82170104980469
4040,125.59078216552734,28.53988265991211,136.71710205078125,77.20602416992188
4039,212.6410369873047,51.71772766113281,103.51634979248047,29.315616607666016
3434,193.35931396484375,33.2086067199707,201.24278259277344,40.94488525390625
3490,127.99205780029297,30.625240325927734,107.86579895019531,54.47220993041992
3462,120.30802917480469,49.736602783203125,162.89337158203125,41.153438568115234
3472,120.0053939819336,40.934326171875,209.8965301513672,59.27643966674805
3494,183.59658813476562,52.082115173339844,189.9593505859375,39.78584289550781
3480,151.87725830078125,24.974010467529297,256.6470642089844,65.0770263671875
3486,189.61178588867188,36.307281494140625,228.17495727539062,55.201499938964844
3483,124.3415298461914,65.46832275390625,129.17674255371094,28.758806228637695
3468,102.71833801269531,63.82129669189453,216.98883056640625,63.39876174926758
3482,195.71563720703125,46.76720428466797,227.70835876464844,68.52246856689453
3499,107.97630310058594,71.00559997558594,184.82327270507812,53.69844055175781
3422,138.90158081054688,23.867944717407227,219.76390075683594,60.58774185180664
3423,187.82147216796875,52.956207275390625,122.6818618774414,52.133567810058594
3432,117.39720916748047,35.61674118041992,187.3032989501953,55.94778823852539
3410,118.93202209472656,37.44896697998047,111.42522430419922,18.514684677124023
3416,120.4300537109375,45.25235366821289,182.7015838623047,57.08991622924805
3404,208.8822479248047,42.326744079589844,203.7364501953125,56.32976531982422
3437,181.44862365722656,56.82689666748047,144.74020385742188,31.336238861083984
3470,136.46302795410156,39.474815368652344,190.43292236328125,51.040245056152344
3493,204.52035522460938,53.36537551879883,184.04112243652344,44.482391357421875
3461,179.41014099121094,57.79964828491211,220.16896057128906,50.86922073364258
3444,86.89350128173828,42.94618225097656,180.13824462890625,53.472103118896484
3401,166.9150848388672,34.25098419189453,151.3971405029297,56.34025192260742
3400,120.30792236328125,50.13230514526367,193.38522338867188,50.80013656616211
3407,111.28915405273438,43.49286651611328,92.53618621826172,39.566192626953125
3485,204.47158813476562,55.11643600463867,187.59996032714844,51.414669036865234
3478,122.20808410644531,51.12843704223633,176.17283630371094,49.48563003540039
3438,173.69546508789062,35.60945129394531,104.34239959716797,49.97709274291992
3459,97.61666107177734,61.84971237182617,133.37432861328125,59.2850456237793
3466,199.87689208984375,61.75368881225586,102.72114562988281,46.8182373046875
3481,190.5145263671875,43.24943542480469,134.40353393554688,30.13776969909668
3436,185.96144104003906,35.074649810791016,118.98881530761719,49.81989669799805
3479,111.01780700683594,65.52129364013672,188.67047119140625,44.46846389770508
3492,204.64154052734375,46.45301818847656,206.37522888183594,75.3317642211914
3440,235.28897094726562,68.0601806640625,212.8651580810547,58.842525482177734
3471,201.5934600830078,60.52125930786133,195.89576721191406,45.157684326171875
3488,107.47078704833984,63.133358001708984,180.59814453125,45.00863265991211
3452,120.08561706542969,61.172630310058594,181.15615844726562,58.453338623046875
3475,101.5693130493164,68.24264526367188,202.09933471679688,51.58201217651367
3418,206.63551330566406,46.521339416503906,121.6109619140625,36.876258850097656
3474,182.57913208007812,43.235347747802734,142.74049377441406,51.75816345214844
3412,114.77857208251953,41.75966262817383,212.74391174316406,50.2904052734375
3430,207.2725067138672,54.09305953979492,200.6941375732422,54.70808029174805
3498,113.23176574707031,36.99870681762695,226.7037353515625,54.331966400146484
3442,194.50335693359375,66.02494812011719,201.95700073242188,50.84699630737305
3477,203.3760986328125,51.06435012817383,194.10337829589844,60.683528900146484
3465,185.02151489257812,31.702133178710938,128.0828399658203,29.826248168945312
3415,160.57745361328125,26.481786727905273,196.5164031982422,42.3115234375
3413,130.93434143066406,56.2215461730957,189.17161560058594,53.3132438659668
3456,122.03718566894531,50.305572509765625,190.17276000976562,51.77682113647461
3446,190.95567321777344,54.434452056884766,242.91046142578125,55.26451110839844
3484,121.3245849609375,22.49898910522461,196.4388427734375,39.33311462402344
2704,113.43987274169922,60.81719970703125,136.68951416015625,54.54103088378906
2764,130.58685302734375,31.070018768310547,120.99454498291016,46.379066467285156
2758,195.15066528320312,46.83369064331055,183.75108337402344,41.24319839477539
2738,118.6655502319336,17.32695960998535,204.07681274414062,51.031593322753906
2750,180.94915771484375,47.867305755615234,139.91033935546875,34.497371673583984
2700,111.01823425292969,31.2126407623291,126.00465393066406,42.95549392700195
2795,112.537841796875,84.3014907836914,120.47290802001953,48.906715393066406
2757,175.3754119873047,39.48037338256836,124.4039535522461,46.52286911010742
2742,233.405517578125,44.68028259277344,102.43067932128906,52.69367599487305
2787,131.914794921875,38.5235595703125,111.19783782958984,53.92623519897461
2737,124.13057708740234,29.219213485717773,190.63296508789062,54.28226852416992
2791,127.87774658203125,49.44789123535156,138.9280548095703,50.534175872802734
2765,111.3854751586914,71.5985336303711,106.57085418701172,55.5550651550293
2769,123.52735137939453,58.10581588745117,180.86573791503906,55.89656066894531
2712,128.3150634765625,69.12389373779297,192.29046630859375,49.515316009521484
2731,120.3206558227539,46.33704376220703,130.83287048339844,33.4599494934082
2715,169.0574951171875,37.12550735473633,121.32384490966797,38.69675064086914
2746,123.40554809570312,41.354286193847656,192.2220001220703,39.258182525634766
2760,180.25595092773438,33.254913330078125,117.71309661865234,48.103546142578125
2781,169.00164794921875,54.182186126708984,106.48375701904297,40.6953010559082
2778,140.6809539794922,31.327129364013672,112.09886932373047,76.37928009033203
2779,207.8238983154297,61.62167739868164,125.68711853027344,67.23453521728516
2701,127.35444641113281,42.61621856689453,207.81521606445312,51.71634292602539
2739,172.06826782226562,48.56363296508789,114.76811218261719,60.555809020996094
2721,120.41387176513672,35.186424255371094,187.47023010253906,42.614158630371094
2799,155.82705688476562,54.93033218383789,182.88356018066406,37.87583923339844
2777,131.70703125,41.32365417480469,182.61279296875,51.06355285644531
2783,117.79564666748047,88.57813262939453,132.421630859375,31.05625343322754
2728,113.2689208984375,64.28863525390625,175.37957763671875,43.66254425048828
2747,125.12120056152344,21.31920623779297,110.19839477539062,44.361328125
2732,134.26565551757812,47.28303909301758,134.11915588378906,39.893898010253906
2762,212.2487335205078,57.006744384765625,119.96601104736328,74.68982696533203
2720,126.646484375,18.547895431518555,226.39878845214844,42.46859359741211
2786,120.33466339111328,48.375728607177734,219.5679931640625,56.539615631103516
2730,149.3852996826172,84.50585174560547,142.92466735839844,38.478912353515625
2796,187.2549285888672,41.18487548828125,132.65103149414062,66.18183135986328
2718,114.41156768798828,28.20207405090332,177.252685546875,55.47423553466797
2740,218.901123046875,66.05440521240234,227.8304443359375,55.80729293823242
2735,130.7992706298828,20.571922302246094,185.3745880126953,39.13896179199219
2725,182.42713928222656,39.06489944458008,164.37213134765625,69.82392883300781
2714,113.56742095947266,73.69635772705078,217.4250946044922,63.32947540283203
2722,153.0877685546875,57.505149841308594,223.24188232421875,49.44083786010742
2705,190.70989990234375,60.33681106567383,195.20846557617188,47.66694641113281
2706,129.89463806152344,21.370601654052734,142.90579223632812,39.596641540527344
2763,139.26895141601562,34.04391860961914,169.48062133789062,33.65928649902344
2727,184.20974731445312,47.07832717895508,211.75759887695312,55.76791763305664
2771,112.17056274414062,24.020017623901367,136.3640899658203,30.750835418701172
2798,213.379638671875,57.264530181884766,198.00865173339844,46.47922897338867
2748,196.91864013671875,55.36713409423828,203.92884826660156,50.485862731933594
2920,136.39657592773438,48.04963302612305,132.5692596435547,26.78685188293457
2912,122.30055236816406,48.590736389160156,136.3133544921875,32.51194381713867
2980,122.24117279052734,19.89827537536621,166.1297607421875,53.72970199584961
2990,102.93443298339844,65.2844009399414,184.46644592285156,45.695064544677734
2958,126.48976135253906,19.713502883911133,160.5897674560547,39.21503448486328
2922,142.03468322753906,71.57264709472656,119.27544403076172,58.13896942138672
2933,224.8439483642578,42.949283599853516,194.17654418945312,51.264259338378906
2951,186.8043212890625,42.002620697021484,170.04855346679688,49.71582794189453
2943,204.4325714111328,59.582035064697266,219.84298706054688,53.370155334472656
2978,187.20303344726562,57.71731948852539,160.1612091064453,44.091407775878906
2964,132.57113647460938,33.89921188354492,107.87242126464844,59.318077087402344
2916,221.6339111328125,58.536014556884766,188.91375732421875,51.39326095581055
2966,117.37812042236328,41.03849411010742,154.9228973388672,51.15961456298828
2919,213.96343994140625,45.684173583984375,129.40362548828125,85.45087432861328
2937,132.1001739501953,23.13300323486328,199.53549194335938,60.842620849609375
2973,222.96524047851562,51.164371490478516,151.7064208984375,99.34000396728516
2986,195.10128784179688,37.800533294677734,133.98699951171875,24.66501808166504
2941,129.35394287109375,41.77751541137695,149.8375244140625,23.821002960205078
2985,136.83216857910156,22.982378005981445,212.25270080566406,42.59421920776367
2901,119.4083251953125,51.202266693115234,217.7868194580078,35.81638717651367
2936,140.48687744140625,50.97893142700195,122.04016876220703,55.913761138916016
2918,202.70553588867188,56.33769607543945,119.16822052001953,79.35311126708984
2928,138.2596435546875,48.08415603637695,114.69641876220703,31.420974731445312
2940,124.09174346923828,70.50397491455078,172.04869079589844,51.1693115234375
2988,155.54244995117188,44.661529541015625,137.58152770996094,32.48170852661133
2914,111.45072937011719,45.55132293701172,156.7522735595703,50.44902801513672
2931,185.3383026123047,46.757171630859375,184.80484008789062,42.933876037597656
2939,180.4340057373047,53.81049346923828,119.53071594238281,86.50788879394531
2961,140.11581420898438,52.44639587402344,182.5557403564453,50.80169677734375
2979,102.25704956054688,28.824573516845703,154.4612274169922,59.207298278808594
2923,128.8545379638672,52.21139144897461,197.32177734375,47.36177444458008
2997,130.37994384765625,31.237375259399414,185.52212524414062,43.996192932128906
2987,123.583740234375,43.211952209472656,185.3677215576172,49.773738861083984
2911,162.257568359375,66.2793197631836,173.2001495361328,31.094295501708984
2925,217.05203247070312,46.32149887084961,122.68991088867188,39.283485412597656
